acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-13932,252,904,-45,179,-215,2024-01-24 10:57:37,0.0
-13828,304,880,-5,135,-230,2024-01-24 10:57:37,0.0
-13776,304,860,-50,118,-201,2024-01-24 10:57:37,0.0
-13848,224,740,-91,151,-220,2024-01-24 10:57:37,0.0
-13764,396,760,-220,144,-154,2024-01-24 10:57:37,0.0
-13716,272,836,-209,169,-199,2024-01-24 10:57:37,0.0
-13816,156,1096,-208,192,-226,2024-01-24 10:57:37,0.0
-13904,204,1128,-135,226,-226,2024-01-24 10:57:37,0.0
-13896,84,912,-101,219,-255,2024-01-24 10:57:37,0.0
-13916,92,908,-25,155,-246,2024-01-24 10:57:37,0.0
-13884,184,852,37,196,-240,2024-01-24 10:57:37,0.0
-13644,136,908,101,196,-215,2024-01-24 10:57:38,0.0
-13776,204,828,114,192,-258,2024-01-24 10:57:38,0.0
-13820,224,856,166,188,-226,2024-01-24 10:57:38,0.0
-13772,204,844,119,236,-227,2024-01-24 10:57:38,0.0
-13924,176,812,120,210,-209,2024-01-24 10:57:38,0.0
-13944,176,960,111,199,-225,2024-01-24 10:57:38,0.0
-13924,256,860,122,164,-210,2024-01-24 10:57:38,0.0
-13888,220,812,90,112,-210,2024-01-24 10:57:38,0.0
-13828,252,912,100,128,-231,2024-01-24 10:57:38,0.0
-13764,340,928,31,168,-165,2024-01-24 10:57:38,0.0
-13824,336,952,25,231,-162,2024-01-24 10:57:38,0.0
-13812,332,864,14,237,-133,2024-01-24 10:57:38,0.0
-13872,220,988,-14,201,-169,2024-01-24 10:57:38,0.0
-13808,232,892,-11,193,-148,2024-01-24 10:57:38,0.0
-13804,296,684,-42,215,-178,2024-01-24 10:57:38,0.0
-13824,200,728,-18,230,-152,2024-01-24 10:57:38,0.0
-13784,368,940,-67,282,-157,2024-01-24 10:57:38,0.0
-13688,284,780,-89,288,-151,2024-01-24 10:57:38,0.0
-13756,228,836,-116,352,-129,2024-01-24 10:57:38,0.0
-13852,448,788,-147,340,-119,2024-01-24 10:57:38,0.0
-13804,416,960,-177,342,-144,2024-01-24 10:57:38,0.0
-13880,368,752,-178,320,-155,2024-01-24 10:57:38,0.0
-14008,356,828,-243,330,-143,2024-01-24 10:57:38,0.0
-13836,344,936,-318,336,-137,2024-01-24 10:57:38,0.0
-13688,308,852,-345,424,-111,2024-01-24 10:57:38,0.0
-13740,292,1012,-393,435,-167,2024-01-24 10:57:38,0.0
-13872,196,852,-364,517,-121,2024-01-24 10:57:38,0.0
-13736,56,796,-327,616,-164,2024-01-24 10:57:38,0.0
-13784,4,900,-363,805,-78,2024-01-24 10:57:38,0.0
-13724,296,1020,-326,916,-55,2024-01-24 10:57:38,0.0
-14028,388,996,-191,857,93,2024-01-24 10:57:38,0.0
-13912,540,948,-209,680,180,2024-01-24 10:57:38,0.0
-13896,576,844,-230,526,206,2024-01-24 10:57:38,0.0
-13820,516,804,-231,467,202,2024-01-24 10:57:38,0.0
-13676,332,864,-276,428,208,2024-01-24 10:57:38,0.0
-13856,300,760,-261,490,264,2024-01-24 10:57:38,0.0
-13828,248,772,-221,578,212,2024-01-24 10:57:38,0.0
-13948,224,888,-139,532,136,2024-01-24 10:57:38,0.0
-13948,328,784,-128,377,-56,2024-01-24 10:57:38,0.0
-13904,392,744,-100,255,-164,2024-01-24 10:57:38,0.0
-13896,440,740,-175,159,-282,2024-01-24 10:57:38,0.0
-13748,408,536,-277,125,-343,2024-01-24 10:57:38,0.0
-13692,476,660,-381,227,-356,2024-01-24 10:57:38,0.0
-13696,416,728,-464,273,-333,2024-01-24 10:57:38,0.0
-13744,464,732,-454,289,-329,2024-01-24 10:57:38,0.0
-13796,344,652,-511,348,-259,2024-01-24 10:57:38,0.0
-13788,352,780,-524,345,-219,2024-01-24 10:57:38,0.0
-13944,260,856,-472,247,-177,2024-01-24 10:57:38,0.0
-13768,272,724,-436,177,-192,2024-01-24 10:57:38,0.0
-13724,196,736,-336,210,-203,2024-01-24 10:57:38,0.0
-13824,160,788,-247,262,-209,2024-01-24 10:57:38,0.0
-13832,176,576,-197,302,-178,2024-01-24 10:57:38,0.0
-13804,352,588,-120,339,-171,2024-01-24 10:57:38,0.0
-13776,404,744,-89,292,-148,2024-01-24 10:57:38,0.0
-13784,404,708,-109,281,-140,2024-01-24 10:57:38,0.0
-13796,368,700,-53,336,-152,2024-01-24 10:57:38,0.0
-13764,388,704,-76,396,-144,2024-01-24 10:57:38,0.0
-13724,364,720,-97,426,-167,2024-01-24 10:57:38,0.0
-13856,288,532,-107,438,-221,2024-01-24 10:57:38,0.0
-13764,316,732,-137,463,-204,2024-01-24 10:57:38,0.0
-13816,412,456,-164,453,-225,2024-01-24 10:57:39,0.0
-13780,396,628,-168,392,-237,2024-01-24 10:57:39,0.0
-13748,340,748,-173,300,-228,2024-01-24 10:57:39,0.0
-13876,492,612,-173,309,-241,2024-01-24 10:57:39,0.0
-13868,380,556,-221,307,-239,2024-01-24 10:57:39,0.0
-13948,340,692,-219,306,-211,2024-01-24 10:57:39,0.0
-13928,320,624,-199,263,-231,2024-01-24 10:57:39,0.0
-13828,320,684,-145,184,-234,2024-01-24 10:57:39,0.0
-13816,216,692,-143,185,-236,2024-01-24 10:57:39,0.0
-13772,224,676,-116,227,-218,2024-01-24 10:57:39,0.0
-13844,428,792,-118,232,-208,2024-01-24 10:57:39,0.0
-13852,332,688,-157,180,-131,2024-01-24 10:57:39,0.0
-13808,584,796,-139,250,-195,2024-01-24 10:57:39,0.0
-14940,528,540,-221,420,-30,2024-01-24 10:57:39,0.0
-13880,-112,1188,1,-229,-263,2024-01-24 10:57:39,0.0
-13676,580,228,-158,56,-57,2024-01-24 10:57:39,0.0
-13524,760,316,-228,442,-34,2024-01-24 10:57:39,0.0
-14044,24,656,-218,434,-248,2024-01-24 10:57:39,0.0
-13452,620,764,-280,220,-245,2024-01-24 10:57:39,0.0
-13708,436,404,-236,288,-226,2024-01-24 10:57:39,0.0
-13388,376,620,-278,673,-369,2024-01-24 10:57:39,0.0
-13664,300,528,-324,197,-275,2024-01-24 10:57:39,0.0
-13876,364,644,-235,514,-144,2024-01-24 10:57:39,0.0
-14160,96,328,-293,524,-215,2024-01-24 10:57:39,0.0
-14204,192,696,-323,176,-122,2024-01-24 10:57:39,0.0
-13992,276,824,-305,-53,-123,2024-01-24 10:57:39,0.0
-13596,328,740,-246,-190,-158,2024-01-24 10:57:39,0.0
-13592,208,692,-303,120,-178,2024-01-24 10:57:39,0.0
-13912,64,656,-232,352,-235,2024-01-24 10:57:39,
-13896,192,592,-223,324,-212,2024-01-24 10:57:39,0.0
-13808,280,552,-209,327,-210,2024-01-24 10:57:39,0.0
-13876,212,696,-163,285,-258,2024-01-24 10:57:39,0.0
-13696,152,488,-133,289,-231,2024-01-24 10:57:39,0.0
-13716,204,684,-110,393,-267,2024-01-24 10:57:39,0.0
