acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-13656,384,4472,-165,165,-193,2024-01-24 10:58:15,0.0
-13704,376,4528,-204,121,-182,2024-01-24 10:58:15,0.0
-13576,336,4536,-176,106,-156,2024-01-24 10:58:15,0.0
-13676,300,4464,-193,33,-174,2024-01-24 10:58:15,0.0
-13572,236,4564,-157,29,-189,2024-01-24 10:58:15,0.0
-13564,300,4548,-173,41,-202,2024-01-24 10:58:15,0.0
-13592,340,4596,-208,37,-208,2024-01-24 10:58:15,0.0
-13584,424,4584,-235,87,-223,2024-01-24 10:58:15,0.0
-13704,356,4464,-278,164,-236,2024-01-24 10:58:15,0.0
-13544,348,4520,-269,227,-237,2024-01-24 10:58:15,0.0
-13612,296,4488,-282,197,-171,2024-01-24 10:58:15,0.0
-13612,300,4616,-280,121,-163,2024-01-24 10:58:15,0.0
-13660,232,4536,-290,101,-179,2024-01-24 10:58:15,0.0
-13672,360,4536,-291,77,-183,2024-01-24 10:58:15,0.0
-13612,212,4644,-268,76,-198,2024-01-24 10:58:15,0.0
-13652,252,4668,-283,82,-191,2024-01-24 10:58:15,0.0
-13652,304,4668,-253,128,-206,2024-01-24 10:58:15,0.0
-13652,252,4496,-216,128,-244,2024-01-24 10:58:15,0.0
-13624,352,4680,-217,155,-183,2024-01-24 10:58:15,0.0
-13608,372,4664,-184,163,-214,2024-01-24 10:58:16,0.0
-13584,388,4532,-203,178,-233,2024-01-24 10:58:16,0.0
-13668,428,4704,-195,151,-185,2024-01-24 10:58:16,0.0
-13544,320,4648,-188,144,-210,2024-01-24 10:58:16,0.0
-13628,332,4712,-190,117,-210,2024-01-24 10:58:16,0.0
-13556,292,4692,-205,153,-206,2024-01-24 10:58:16,0.0
-13592,332,4560,-203,126,-204,2024-01-24 10:58:16,0.0
-13484,356,4708,-224,130,-218,2024-01-24 10:58:16,0.0
-13600,308,4608,-245,145,-201,2024-01-24 10:58:16,0.0
-13656,300,4488,-216,165,-189,2024-01-24 10:58:16,0.0
-13548,360,4672,-240,122,-173,2024-01-24 10:58:16,0.0
-13636,328,4508,-262,75,-181,2024-01-24 10:58:16,0.0
-13500,420,4736,-278,122,-179,2024-01-24 10:58:16,0.0
-13584,340,4572,-279,152,-212,2024-01-24 10:58:16,0.0
-13716,252,4568,-267,153,-183,2024-01-24 10:58:16,0.0
-13628,300,4636,-300,126,-157,2024-01-24 10:58:16,0.0
-13660,428,4492,-251,109,-147,2024-01-24 10:58:16,0.0
-13532,292,4520,-311,143,-155,2024-01-24 10:58:16,0.0
-13548,388,4624,-296,128,-108,2024-01-24 10:58:16,0.0
-13628,188,4764,-287,95,-133,2024-01-24 10:58:16,0.0
-13572,192,4732,-277,39,-111,2024-01-24 10:58:16,0.0
-13600,168,4688,-269,96,-130,2024-01-24 10:58:16,0.0
-13520,240,4720,-237,161,-158,2024-01-24 10:58:16,0.0
