acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-13552,-204,-424,-434,473,-347,2024-01-24 10:54:54,0.0
-13644,-188,-492,-441,556,-360,2024-01-24 10:54:54,0.0
-13584,-212,-364,-454,508,-327,2024-01-24 10:54:54,0.0
-13916,-152,-420,-428,465,-319,2024-01-24 10:54:54,0.0
-13828,-264,-424,-447,478,-308,2024-01-24 10:54:54,0.0
-13860,-296,-428,-442,434,-300,2024-01-24 10:54:54,0.0
-14052,-320,-488,-433,358,-222,2024-01-24 10:54:54,0.0
-14044,-288,-584,-371,264,-199,2024-01-24 10:54:54,0.0
-13932,-312,-312,-348,127,-129,2024-01-24 10:54:54,0.0
-13844,-224,-216,-324,-2,-69,2024-01-24 10:54:54,0.0
-13732,-240,-420,-266,1,-62,2024-01-24 10:54:54,0.0
-13660,-308,-296,-193,20,-83,2024-01-24 10:54:54,0.0
-13724,-64,-220,-163,65,-93,2024-01-24 10:54:54,0.0
-13660,-56,-300,-202,169,-141,2024-01-24 10:54:54,0.0
-13668,-20,-284,-212,319,-126,2024-01-24 10:54:55,0.0
-13900,-60,-564,-246,110,-127,2024-01-24 10:54:55,0.0
-13716,-88,-408,-294,-24,-141,2024-01-24 10:54:55,0.0
-13668,-104,-332,-398,37,-102,2024-01-24 10:54:55,0.0
-13628,-152,-348,-374,213,-127,2024-01-24 10:54:55,0.0
-13564,-116,-256,-440,331,-144,2024-01-24 10:54:55,0.0
-13444,0,-488,-411,448,-213,2024-01-24 10:54:55,0.0
-13552,-156,-168,-378,485,-224,2024-01-24 10:54:55,0.0
-13776,-180,-368,-351,461,-223,2024-01-24 10:54:55,0.0
-13836,-184,-316,-290,391,-233,2024-01-24 10:54:55,0.0
-13772,-176,-272,-273,320,-209,2024-01-24 10:54:55,0.0
-13776,-204,-112,-256,298,-212,2024-01-24 10:54:55,0.0
-13840,-128,-204,-219,262,-199,2024-01-24 10:54:55,0.0
-13792,-92,-320,-172,205,-174,2024-01-24 10:54:55,0.0
-13716,-184,-232,-170,131,-193,2024-01-24 10:54:55,0.0
