acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-13748,-1188,2752,-215,312,-200,2024-01-24 11:10:32,0.0
-13820,-1200,2892,-254,337,-219,2024-01-24 11:10:32,0.0
-13872,-1176,2808,-255,414,-198,2024-01-24 11:10:32,0.0
-13780,-1144,2852,-243,486,-213,2024-01-24 11:10:32,0.0
-13768,-1132,2852,-235,463,-198,2024-01-24 11:10:32,0.0
-13824,-1212,2896,-269,368,-161,2024-01-24 11:10:32,0.0
-13788,-1192,2972,-241,358,-189,2024-01-24 11:10:32,0.0
-13868,-1112,2940,-250,323,-219,2024-01-24 11:10:32,0.0
-13836,-1092,3024,-228,291,-194,2024-01-24 11:10:32,0.0
-13820,-1108,2924,-172,246,-198,2024-01-24 11:10:32,0.0
-13764,-1076,2924,-262,286,-170,2024-01-24 11:10:32,0.0
-13844,-1128,2844,-259,266,-171,2024-01-24 11:10:32,0.0
-13880,-1236,2984,-216,395,-173,2024-01-24 11:10:32,0.0
-14072,-1224,2788,-236,188,-194,2024-01-24 11:10:32,0.0
-13860,-1148,2976,-157,67,-183,2024-01-24 11:10:32,0.0
-13696,-1220,2920,-134,142,-161,2024-01-24 11:10:32,0.0
-13884,-1244,2852,-141,161,-168,2024-01-24 11:10:32,0.0
-13692,-1228,2876,-116,167,-232,2024-01-24 11:10:32,0.0
-13736,-1288,3012,-117,192,-199,2024-01-24 11:10:32,0.0
-13768,-1224,2840,-108,221,-206,2024-01-24 11:10:32,0.0
-13792,-1120,2832,-72,223,-204,2024-01-24 11:10:32,0.0
-13724,-1276,2844,-86,234,-219,2024-01-24 11:10:32,0.0
-13844,-1188,2868,-85,293,-205,2024-01-24 11:10:32,0.0
-13728,-1256,2764,-102,296,-207,2024-01-24 11:10:32,0.0
-13860,-1128,2768,-124,325,-216,2024-01-24 11:10:32,0.0
-13764,-1052,2824,-130,307,-205,2024-01-24 11:10:32,0.0
-13832,-1168,2752,-145,321,-216,2024-01-24 11:10:32,0.0
-13864,-1124,2696,-114,270,-217,2024-01-24 11:10:32,0.0
-13764,-1168,2816,-140,282,-215,2024-01-24 11:10:32,0.0
-13776,-1188,2876,-109,341,-208,2024-01-24 11:10:32,0.0
-13848,-1168,2680,-107,289,-234,2024-01-24 11:10:32,0.0
-13800,-1144,2896,-80,312,-237,2024-01-24 11:10:32,0.0
-13804,-1124,2752,-86,334,-224,2024-01-24 11:10:33,0.0
-13800,-1016,2880,-89,285,-236,2024-01-24 11:10:33,0.0
-13872,-1132,2788,-83,292,-202,2024-01-24 11:10:33,0.0
-13844,-1088,2632,-40,302,-202,2024-01-24 11:10:33,0.0
-13784,-1068,2924,-71,290,-183,2024-01-24 11:10:33,0.0
-13844,-1188,2560,-86,325,-219,2024-01-24 11:10:33,0.0
-13840,-1192,2276,-205,437,-226,2024-01-24 11:10:33,0.0
-13728,-1268,2516,-284,493,-293,2024-01-24 11:10:33,0.0
-13820,-1300,2716,-364,570,-312,2024-01-24 11:10:33,0.0
-14072,-1104,2832,-393,598,-241,2024-01-24 11:10:33,0.0
-13916,-1120,2844,-464,446,-179,2024-01-24 11:10:33,0.0
-14004,-1080,2768,-521,283,-177,2024-01-24 11:10:33,0.0
-13912,-1212,2732,-513,71,-194,2024-01-24 11:10:33,0.0
-13680,-1228,2680,-551,-47,-202,2024-01-24 11:10:33,0.0
-13672,-1328,2776,-566,-29,-201,2024-01-24 11:10:33,0.0
-13744,-1272,2804,-536,58,-163,2024-01-24 11:10:33,0.0
-13692,-1352,2788,-523,157,-145,2024-01-24 11:10:33,0.0
-13744,-1292,2800,-470,238,-132,2024-01-24 11:10:33,0.0
-13748,-1140,2720,-456,304,-76,2024-01-24 11:10:33,0.0
-13856,-1160,2548,-421,277,-97,2024-01-24 11:10:33,0.0
-13760,-1236,2756,-382,284,-123,2024-01-24 11:10:33,0.0
-13864,-1284,2664,-259,221,-204,2024-01-24 11:10:33,0.0
